1984,Not for Publication,york city
1984,Nothing Lasts Forever,beckett
1984,Once Upon a Time in America,bugsy
1984,Over the Brooklyn Bridge,uncle
1984,Oxford Blues,oxford
1984,"Paris, Texas",wife
1984,A Passage to India,mrs
1984,The Perils of Gwendoline in the Land of the Yik-Yak,gwendoline
1984,The Philadelphia Experiment,longstreet
1984,Places in the Heart,cotton
1984,Police Academy,mahoney
1984,The Pope of Greenwich Village,robbery
1984,Protocol,security
1984,Purple Rain,kid
1984,Racing with the Moon,caddie
2012,Red Dawn,cho
1984,Repo Man,hand
1984,Revenge of the Nerds,beta
1984,Rhinestone,country
1984,Romancing the Stone,zolo
1984,The Rosebud Beach Hotel,miami
1984,Runaway,police
1984,Savage Streets,friend
1984,Secret Honor,term
1984,Sheena,otwani
1984,Silent Madness,murderer
1984,"Silent Night, Deadly Night",christmas
1984,Sixteen Candles,school
1984,A Soldier's Story,captain
1984,Songwriter,doc
1984,Splash,kornbluth
1984,Star Trek III: The Search for Spock,spock
1984,Starman,starman
1984,Stranger Than Paradise,bleak
1984,Streets of Fire,mccoy
1984,Suburbia,house
1984,Supergirl,supergirl
1984,Surf II,menlo
1984,Swing Shift,husband
1984,Tank,buelton
1984,Teachers,jurel
1984,The Terminator,terminator
1984,Terror in the Aisles,terror
1984,Thief of Hearts,man
1984,This Is Spinal Tap,group
1984,Tightrope,block
1984,Top Secret!,resistance
1984,The Toxic Avenger,crime
1984,Up the Creek,university
1984,Where the Boys Are '84,penmore
1984,Where the Toys Come From,toy
2016,The Wild Life,crusoe
1985,After Hours,man
1985,Agnes of God,court
1985,American Ninja,hickock
1985,Appointment with Fear,detective
1985,"Aviator, The",air
1985,Baby: Secret of the Lost Legend,parent
1985,Back to the Future,doc
1985,"Bad Seed, The",school
1985,Barbarian Queen,amethea
1985,Beer,norbecker
1985,Better Off Dead,student
1985,"Black Cauldron, The",taran
1985,"Boys Next Door, The",woman
1985,Brazil,tuttle
1985,The Breakfast Club,school
1985,The Bride,viktor
2007,Bridge to Terabithia,news
1985,Cat's Eye,donatti
1985,Certain Fury,sniffer
1985,"Chorus Line, A",dancer
1985,Clue,mrs
1985,The Coca-Cola Kid,becker
1985,Cocoon,planet
1985,Code of Silence,cusack
1985,"Color Purple, The",period
1985,Commando,matrix
1985,Compromising Positions,fleckstein
1985,Creator,lab
1985,Creature,fennel
1985,Crimewave,trend
1985,D.A.R.Y.L.,destruction
1985,Day of the Dead,bub
1985,Death Wish 3,shriker
1985,Desert Hearts,cay
1985,Desperately Seeking Susan,suburban housewife
1985,Dim Sum: A Little Bit of Heart,daughter
1985,"Dungeonmaster, The",mestema
1985,"Emerald Forest, The",markham
1985,Enemy Mine,davidge
1985,Ewoks: The Battle for Endor,cindel
1985,Explorers,board
1985,"Falcon and the Snowman, The",drug
1985,Fandango,chute
2005,Fever Pitch,sox
1985,Final Justice,palermo
1985,Flesh and Blood,castle
1985,Fletch,stanwyk
1985,Fool for Love,friend
1985,Friday the 13th: A New Beginning,house
1985,Girls Just Want to Have Fun,brother
1985,"Goodbye, New York",yorker
1985,"Goonies, The",chunk
1985,Gotcha!,berlin
1985,Gymkata,cabot
1985,Head Office,business
1985,Heaven Help Us,dunn
1985,Here Come the Littles,grandpa
1985,"Hills Have Eyes Part II, The",reaper
1985,The Holcroft Covenant,organization
1985,Howling II,werewolf
1985,Insignificance,professor
1985,Into the Night,room
1985,Jagged Edge,evidence
1985,"Jewel of the Nile, The",arab
1985,The Journey of Natty Gann,ticket
1985,Just One of the Guys,boyfriend
1985,Kiss of the Spider Woman,molina
1985,Ladyhawke,imperius
1985,"Last Dragon, The",sho
1985,Latino,girl
1985,Legend,lili
1985,The Legend of Billie Jean,binx
1985,Lifeforce,carlsen
1985,Lost in America,playing
1985,Lust in the Dust,kazan
1985,Mad Max Beyond Thunderdome,master
1985,Malibu Express,intelligence
1985,The Man with One Red Shoe,brown
1985,Mask,biker
1985,Maxie,drunk
1985,The Mean Season,girlfriend
1985,Mischief,class
1985,Mishima: A Life in Four Chapters,beauty
1985,Missing in Action 2: The Beginning,braddock
1985,Movers & Shakers,sex
1985,Murphy's Romance,bumper
1985,My Science Project,science
1985,National Lampoon's European Vacation,family
1985,A Nightmare on Elm Street 2: Freddy's Revenge,begin
1985,Noon Wine,hatch
1985,Once Bitten,countess
1985,Out of Africa,bror
1985,Pale Rider,lahood
1985,Pee-wee's Big Adventure,pee
1985,Perfect,meeting
1985,Plenty,war
1985,Police Academy 2: Their First Assignment,mahoney
1985,Porky's Revenge,gang
1985,Private Resort,miami
1985,Prizzi's Honor,maerose
1985,"Protector, The",gangster
1985,"Purple Rose of Cairo, The",manhattan
1985,Radioactive Dreams,pair
1985,Rainbow Brite and the Star Stealer,rainbow
1985,Rambo: First Blood Part II,podovsky
1985,Re-Animator,body
1985,Real Genius,student
1985,Red Sonja,fight
1985,Remo Williams: The Adventure Begins,weapons procurement
1985,"Return of the Living Dead, The",glover
1985,Return to Oz,billina
1985,Revolution,aristocrat
1985,Rocky IV,drago
1985,Runaway Train,engine
1985,Rustlers' Rhapsody,ticonderoga
1985,Santa Claus: The Movie,patch
1985,Secret Admirer,school
1985,The Secret of the Sword,man
1985,Sesame Street Presents Follow That Bird,friend
1985,Seven Minutes in Heaven,player
1985,The Shooting Party,hartlip
1985,Silver Bullet,lowe
1985,Silverado,paden
1985,The Slugger's Wife,work
1985,Spies Like Us,millbarge
1985,St. Elmo's Fire,car
1985,Starchaser: The Legend of Orin,zygon
1985,Stick,chucky
1985,The Stuff,stuff
1985,Summer Rental,pellet
1985,The Sure Thing,girl
1985,Sweet Dreams,music
1985,Sylvester,champion
1985,Target,man
1985,Teen Wolf,boof
1985,That Was Then... This Is Now,brother
1985,To Live and Die in L.A.,agent
1985,Tomboy,stock car
1985,Trancers,whistler
1985,The Trip to Bountiful,home
1985,Trouble in Mind,coop
1985,Tuff Turf,hiller
1985,Twice in a Lifetime,daughter
1985,A View to a Kill,bond
1985,Vision Quest,weight
1985,Volunteers,plimpton
1985,Weird Science,home
1985,White Nights,chaiko
1985,Witness,schaeffer
1985,Year of the Dragon,police
1986,8 Million Ways to Die,scudder
1986,9½ Weeks,street
1986,52 Pick-Up,raimy
1986,About Last Night...,gold
1986,The Adventures of the American Rabbit,rabbit
1986,Aliens,colonial
1986,April Fool's Day,muffy
1986,Armed and Dangerous,dooley
2017,Armed Response,artificial intelligence
1986,At Close Range,crime
1986,Avenging Force,organization
1986,Back to School,school
1986,Band of the Hand,drug
2001,Behind Enemy Lines,burnett
1986,The Best of Times,game
2002,Big Trouble,plane
1986,Big Trouble in Little China,egg
1986,Black Moon Rising,windom
1986,Blue City,desperate search
1986,Blue Velvet,home
1986,The Boy Who Could Fly,fly
1986,Captain EO,music
1986,Children of a Lesser God,city
1986,Choke Canyon,dump nuclear waste
1986,Chopping Mall,robot
1986,Club Paradise,club
1986,The Color of Money,pool
1986,Combat Shock,worker
1986,Crawlspace,steiner
1986,Crimes of the Heart,family
1986,Critters,critter
1986,Dangerously Close,school
1986,The Delta Force,priest
1986,Desert Bloom,region
1986,Down by Law,begrudging friendship
1986,Echo Park,boy
1986,Every Time We Say Goodbye,minister
1986,Extremities,return
1986,Eye of the Tiger,sheriff
1986,F/X,defranco
1986,Ferris Bueller's Day Off,rooney
1986,A Fine Mess,player
2012,Fire with Fire,building
1986,Firewalker,play
1986,Flight of the Navigator,faraday
1986,The Fly,stathis
1986,Friday the 13th Part VI: Jason Lives,garris
1986,From Beyond,pretorius
1986,Getting Even,nerve
1986,GoBots: Battle of the Rock Lords,magmar
1986,The Golden Child,man
1986,Good to Go,blass
1986,The Great Mouse Detective,ratigan
1986,A Great Wall,table tennis match
1986,Gung Ho,worker
1986,Half Moon Street,moon
1986,Hannah and Her Sisters,date
1986,Haunted Honeymoon,panic
1986,Heartbreak Ridge,highway
1986,Heartburn,georgetown
1986,Heathcliff: The Movie,day
1986,Highlander,ramirez
2007,The Hitcher,hitchhiker
1986,Hoosiers,shooter
1986,House,house
1986,Howard the Duck,destroy
1986,Iron Eagle,force pilot
1986,Jake Speed,pulp fiction
1986,"Jo Jo Dancer, Your Life Is Calling",drug
1986,Jumpin' Jack Flash,news
1986,Just Between Friends,reporter
1986,"The Karate Kid, Part II",miyagi
1986,King Kong Lives,lady
1986,Knights of the City,performing
1986,Labyrinth,jareth
1986,Legal Eagles,police
1986,Let's Get Harry,group
1986,Little Shop of Horrors,shop
1986,Lucas,cappie
1986,Luxo Jr.,luxo
1986,The Manhattan Project,york
1986,Manhunter,fbi
1986,Maximum Overdrive,machine
1986,The Men's Club,san
1986,Miracles,police
1986,The Mission,mendoza
1986,Modern Girls,cece
1986,The Money Pit,money
1986,The Morning After,actress
1986,The Mosquito Coast,machine
1986,Murphy's Law,vincenzo
1987,My Little Girl,bettinger
2017,My Little Pony: The Movie,twilight
1986,"'night, Mother",woman
1986,Night of the Creeps,house
1986,No Mercy,cajun
1986,"No Retreat, No Surrender",train
1994,Nobody's Fool,dog
1986,Nomads,street
1986,Nothing in Common,mother
1986,Off Beat,policewoman
1986,On the Edge,holman
1986,One Crazy Summer,school
1986,One More Saturday Night,band
1986,Out of Bounds,farm
1986,Peggy Sue Got Married,school reunion
1986,Pirates,frog
1986,Platoon,defense
1986,Playing for Keeps,york
1986,Police Academy 3: Back in Training,mauser
1986,Poltergeist II: The Other Side,home
1986,Power,success
1986,Pretty in Pink,blane
1986,Psycho III,mother
1986,Quicksilver,business
1986,Quiet Cool,dylanne
1986,Rad,cru
1986,Red Headed Stranger,vengeance
1986,River's Edge,feck
1986,Robotech: The Movie,embry
1986,Ruthless People,evidence
1986,Saving Grace,pope
1986,Seize the Day,life
1986,Shanghai Surprise,drug
1986,She's Gotta Have It,relationship
1986,Short Circuit,number
1986,Solarbabies,bohdai
1986,Soul Man,student
1986,SpaceCamp,space
1986,Stand by Me,food
1986,Star Trek IV: The Voyage Home,crew
1986,Stoogemania,film
1986,Sweet Liberty,hollywood
1986,Tai-Pan,struan
1986,TerrorVision,alien
1986,The Texas Chainsaw Massacre 2,stretch
1986,That's Life!,life
1986,Three Amigos,film
1986,Touch and Go,barbato
1986,Tough Guys,manageress
1986,The Transformers: The Movie,autobot
1986,Troll,fairy
1986,True Stories,texas
1986,Under the Cherry Moon,trust
1986,Vamp,student
1986,Wildcats,high school
1986,Wisdom,wisdom
1986,Wise Guys,castelo
1986,Witchboard,spirit
1986,The Wraith,race
1987,84 Charing Cross Road,literature
1987,Adventures in Babysitting,pruitt
1987,Allan Quatermain and the Lost City of Gold,form
1987,The Allnighter,college
1987,Amazing Grace and Chuck,field
1987,Amazon Women on the Moon,television
1987,American Ninja 2: The Confrontation,island
1987,Angel Heart,cyphre
1987,Anguish,man
1987,Anna,york
1987,Assassination,support
1987,Baby Boom,life
1987,Back to the Beach,beach
1987,Bagdad Café,truck
1987,Barfly,apartment
1987,Bates Motel,teenage
1987,Batteries Not Included,family
1987,The Bedroom Window,window
1987,The Believers,jamison
1987,Benji the Hunted,animal
1987,Berserker,area
1987,Best Seller,seller
1987,A Better Tomorrow 2,lung
1987,Beverly Hills Cop II,lutz
1987,Beyond Therapy,patient place
1987,The Big Bang,light
1987,The Big Easy,district
1987,Blood Diner,popular vegetarian
1987,Body Slam,smilac
1987,Born in East L.A.,officer
1987,The Brave Little Toaster,appliance
1987,Bride of Boogedy,boogedy
1987,Broadcast News,layoff
1987,Burglar,man
1987,Buy & Cell,altman
1987,Can't Buy Me Love,school nerd
1987,Captive Hearts,airman
1987,Cherry 2000,gynoid
1987,Christmas Comes to Willow Creek,chili
1987,Cold Steel,celebration
1987,Creepozoids,abandoned laboratory
1987,Creepshow 2,blob
1987,Critical Condition,fakes insanity
1987,Cry Freedom,security
1987,Cyclone,motorcycle
1987,Dead of Winter,woman
2012,Deadline,delana
1987,Death Before Dishonor,marine
1987,Death Run,hero
1987,Death Wish 4: The Crackdown,drug
1987,Dinosaurs! – A Fun-Filled Trip Back in Time!,savage
1987,Dirty Dancing,baby
1987,Disorderlies,markie
1987,Down Twisted,america
1987,Eddie Murphy Raw,segment
1987,Empire of the Sun,living
1987,Enemy Territory,gang
1987,Ernest Goes to Camp,krader
1987,Evil Dead II,hand
1987,Extreme Prejudice,drug
1987,Fatal Attraction,home
1987,Fatal Beauty,rizzoli
1987,Fight for Life,drug
1987,Five Corners,rape
1987,Flowers in the Attic,grandmother
1987,From the Hip,law
1987,Full Metal Jacket,joker
1987,G.I. Joe: The Movie,cobra
1987,Gardens of Stone,war
1987,The Gate,hole
1987,"Good Morning, Vietnam",cronauer
1987,Hamburger Hill,frantz
1987,Happy New Year,woman
1987,Harry and the Hendersons,family
1987,Hell Comes to Frogtown,hell
1987,Hello Again,doctor
1987,Hello Mary Lou: Prom Night II,room
1987,Hellraiser,kirsty
1987,The Hidden,alhague
1987,Hiding Out,house
1987,A Hobo's Christmas,city
1987,Hollywood Shuffle,director
1987,Hope and Glory,family
2015,Hot Pursuit,cortez
1987,House II: The Second Story,skull
1987,House of Games,life
1987,Housekeeping,aunt
1987,Howling III,jerboa
1987,Hunk,hunk
1987,I Was a Teenage Zombie,film begins like
1987,I've Heard the Mermaids Singing,fantasy sequence
1987,Innerspace,miniature
1987,Ironweed,phelan
1987,Ishtar,shirra
1987,Jaws: The Revenge,shark
1987,Jocks,coach
1987,King Lear,text
1987,La Bamba,valenzuela
1987,Lady Beware,window
1987,Leonard Part 6,johnson
1987,Less Than Zero,rip
1987,Lethal Weapon,hunsaker
1987,Light of Day,music
1987,Like Father Like Son,trigger
1990,Lionheart,lyon
1987,Long Gone,tampico
1987,The Lost Boys,water
1987,Love Among Thieves,thug
1987,Made in Heaven,humbird
1987,Maid to Order,life
1987,Making Mr. Right,mall
1987,Malone,malone
1987,Masters of the Universe,skeletor
1987,Matewan,kenehan
1987,Meatballs III: Summer Job,river
1987,Miami Connection,band
1987,Million Dollar Mystery,diner
1987,The Monster Squad,dracula
1987,Moonstruck,wife
1987,Morgan Stewart's Coming Home,life away
1987,Mr. Nice Guy,true profession
1987,Munchies,watterman
1987,Nadine,escobar
1987,Near Dark,vampire
1987,A Nightmare on Elm Street 3: Dream Warriors,kill
1987,No Man's Land,bracey
1987,Nowhere to Hide,marchais
1987,Number One with a Bullet,drug
1987,Nuts,mental institution
1987,O.C. and Stiggs,procuring liquor
1987,Orphans,man
1987,Outrageous Fortune,agent
1987,Over the Top,hawk
1987,Overboard,hospital
1987,The Pick-up Artist,womanizer
1987,Pinocchio and the Emperor of the Night,pinocchio
1987,"Planes, Trains and Automobiles",city
1987,Police Academy 4: Citizens on Patrol,police
1987,A Prayer for the Dying,army
1987,Predator,dutch
1987,Prince of Darkness,liquid
1987,The Princess Bride,buttercup
1987,The Principal,school
1988,Prison,inmates soon
2012,Project X,party
1987,Promised Land,hancock
1987,Radio Days,radio
1987,Raising Arizona,home
1987,Real Men,pirandello
1987,Red's Dream,lumpy
1987,Rent-a-Cop,church
1987,Return to Horror High,school
1987,A Return to Salem's Lot,vampire
1987,Revenge of the Nerds II: Nerds in Paradise,conference
2014,RoboCop,police
1987,Roxanne,home
1987,RuPaul Is: Starbooty!,rupaul
1987,The Running Man,stalker
1987,Russkies,sulock
1987,Salvation!,island
1987,Scooby-Doo Meets the Boo Brothers,drive
1987,The Secret of My Succe$s,company
1987,September,time
1987,Shy People,addiction
1987,The Sicilian,adviser
1987,"Silent Night, Deadly Night Part 2",mother
1987,"Sister, Sister",bayou
1987,Slam Dance,drood
1987,Slumber Party Massacre II,house
1987,Snow White,snow
1987,Some Kind of Wonderful,watts
1987,Someone to Love,estate
1987,Someone to Watch Over Me,keegan
1987,Sorority House Massacre,house
1987,Spaceballs,vespa
1987,Square Dance,gemma
1987,The Squeeze,naive personality
1987,Stakeout,mcguire
1987,Steel Dawn,jux
2009,The Stepfather,neighbor
1987,Straight to Hell,car
1987,Street Smart,attorney
1987,Street Trash,homelessness
1987,Summer Heat,tobacco
1987,Summer School,student
1987,Superman IV: The Quest for Peace,man
1987,Superstar: The Karen Carpenter Story,segment
1987,Surf Nazis Must Die,beach
1987,Suspect,sanger
1987,Teen Wolf Too,finstock
1987,Terminus,genius
1987,Terror Squad,power
1987,They Still Call Me Bruce,hero
1987,Three Men and a Baby,officer
1987,Three O'Clock High,high school
1987,Three for the Road,senator
1987,Throw Momma from the Train,mother
1987,Thunder Prince,mantis
1987,A Tiger's Tale,student
1987,Tin Men,tilley
1987,Tough Guys Don't Dance,regency
1987,The Trouble with Spies,appleton
1987,The Untouchables,malone
1987,The Video Dead,door
1987,Wall Street,gekko
1987,Wanted: Dead or Alive,friend
1987,Weeds,robbery serving
1987,The Whales of August,sister
1987,White of the Eye,mendoza
1987,White Water Summer,guide
1987,Who's That Girl,box
1987,Wild Thing,drug
1987,The Witches of Eastwick,mansion
1987,Yogi's Great Escape,ghost
1987,You Ruined My Life,vegas
1987,Zombie High,philo
1988,18 Again!,president
1988,1969,draft
1988,'68,protest
1988,Above the Law,drug
1988,The Accidental Tourist,macon
1988,Action Jackson,dellaplane
1988,After Death,research
1988,Alien Nation,kipling
1988,Alien from L.A.,father
1988,And God Created Woman,performance
1988,Another Woman,husband
1988,Appointment With Death,poirot
1988,The Appointments of Dennis Jennings,doctor
1988,Arthur 2: On the Rocks,bach
1988,Bad Dreams,room
1988,Bat*21,hambleton
1988,Beaches,friend
1996,The Beast,whip
1988,Beetlejuice,home
1988,Big,machine
1988,The Big Blue,record
1988,Big Top Pee-wee,pee
1988,Black Eagle,kosugi
1988,Black Roses,tempest
1988,Blood Orgy of the Leather Girls,rawhide
1988,Bloodsport,dux
1988,Bloodstone,sabu
1988,The Boost,business
1988,Braddock: Missing in Action III,braddock
1988,Brain Damage,leech
1988,Bravestarr: The Legend,tex
1988,Bull Durham,crash
1996,Bulletproof,drug
1989,C.H.U.D. II: Bud the C.H.U.D.,control
1988,Caddyshack II,housing
1988,Call Me,journalist
1988,Casual Sex?,music
2007,Catacombs,column
1988,Cellar Dweller,book
1988,Child's Play,fatal
1988,The Chocolate War,school
1988,Clara's Heart,daughter
1988,Clean and Sober,rehabilitation
1988,Clownhouse,clown
1988,Cocoon: The Return,ship
1988,Colors,mcgavin
1988,Coming to America,city
1988,Cop,feminist
1988,The Couch Trip,becker
1988,Crash Course,football
1988,Crossing Delancey,york
1988,A Cry in the Dark,month
1988,Dance 'Til Dawn,school
1988,Dangerous Liaisons,valmont
1988,Dead Heat,mcnab
1988,The Dead Pool,callahan
1988,Dead Ringers,clinic
1988,Deadly Dreams,dream
1988,Die Hard,mcclane
1988,Distant Thunder,teenage
1988,Dominick and Eugene,brother
1988,The Drifter,contact
1988,Earth Girls Are Easy,pursuit
1988,Eight Men Out,cicotte
1988,"Elvira, Mistress of the Dark",clothing
1988,Ernest Saves Christmas,santa
1988,Everybody's All-American,business
1988,Feds,level
1988,A Fish Called Wanda,man
1988,Flesheater,police
1988,For Keeps?,school
1988,Frantic,paris
1988,Fresh Horses,life
1988,Full Moon in Blue Water,home
1988,Fun Down There,york
1988,Funny Farm,redbud
1988,'Gator Bait II: Cajun Justice,city
1988,The Good Mother,dunlap
1988,"The Good, the Bad, and Huckleberry Hound",test
1988,Gorillas in the Mist: The Story of Dian Fossey,fossey
1988,Grave of the Fireflies,day
1988,The Great Outdoors,romance
1988,Hairspray,school
1988,Halloween 4: The Return of Michael Myers,meeker
1988,Hanna's War,mandate
1988,Heart of Midnight,woman
1988,Heartbreak Hotel,daughter
1989,Heathers,sex
1988,Hellbound: Hellraiser II,pinhead
1988,Hero and the Terror,movie
1988,High Spirits,ghost
1988,Hobgoblins,hobgoblin
1988,Hollywood Chainsaw Hookers,gunnar
1988,Homeboy,promoter
1988,Hot to Trot,chaney
1988,The House on Carroll Street,cochran
1988,Howling IV: The Original Nightmare,speaking
1988,I'm Gonna Git You Sucka,chain
1988,The Incredible Hulk Returns,lebeau
1988,Iron Eagle II,pilot
1988,Jack's Back,copycat
1988,Johnny Be Good,college
1988,Kansas,bank
1988,Kenny,aliquippa
1988,Killer Klowns from Outer Space,mooney
1988,Lady in White,geno
1988,The Land Before Time,littlefoot
1988,Last Rites,crime
1988,The Last Temptation of Christ,mankind
1988,Laura Lansing Slept Here,book
1988,License to Drive,friend
1988,Light Years,sylvain
1988,Little Nikita,scuba
1988,Mac and Me,neighborhood
1988,The Man from Snowy River II,patton
1988,Maniac Cop,cordell
1988,Married to the Mob,surveillance
1988,Masquerade,gateworth
1988,Memories of Me,york
1988,Messenger of Death,zenas
1988,Mickey's 60th Birthday,birthday
1988,Midnight Run,mardukas
1988,The Milagro Beanfield War,law
1988,Miles from Home,seize
1988,Miracle Mile,tar
1988,Mississippi Burning,pell
1988,The Moderns,hemingway
1988,Moon Over Parador,president
1988,Moving,news
1988,Mr. North,class
1988,My Best Friend Is a Vampire,woman
1988,My Stepmother Is an Alien,bag
1988,Mystic Pizza,critic
1988,The Naked Gun: From the Files of Police Squad!,meet
1988,The New Adventures of Pippi Longstocking,pippi
1988,A New Life,space
1988,The Night Before,game
1988,A Night in the Life of Jimmy Reardon,girlfriend
1988,Nightmare at Bittercreek,deadly racist
1988,A Nightmare on Elm Street 4: The Dream Master,dream
1988,"No Retreat, No Surrender 2",sulin
1988,Not Of This Earth,blood
1988,Off Limits,officer
1988,Oliver & Company,fagin
1988,Ollie Hopnoodle's Haven of Bliss,mom
1988,Pass the Ammo,hostage
1988,Permanent Record,school
1988,Phantasm II,man
1988,Plain Clothes,estate
1988,Platoon Leader,knight
1988,Police Academy 5: Assignment Miami Beach,sgt
1988,Poltergeist III,tangina
1988,Pound Puppies and the Legend of Big Paw,mcnasty
1988,The Presidio,maclure
1988,The Prince of Pennsylvania,family
1988,Punchline,time
1988,Purple People Eater,space
2011,Puss in Boots,puss
1988,Rain Man,security
1988,Rambo III,rambo
1988,Red Heat,danko
1988,Remote Control,fiction
1988,Rent-A-Cop,church
1988,The Rescue,base
1988,Return of the Killer Tomatoes,tomato
1988,Return of the Living Dead Part II,group
1988,Rocket Gibraltar,children son
1988,Running on Empty,life
1988,Scooby-Doo and the Ghoul School,scooby
1988,Scooby-Doo and the Reluctant Werewolf,dracula
1988,Scrooged,christmas
1988,The Serpent and the Rainbow,man
1988,The Seventh Sign,bannon
1988,Slaughterhouse Rock,student
1988,Shadows in the Storm,pitt
1988,She's Having a Baby,succession
1988,Shoot to Kill,stantin
1988,Short Circuit 2,warehouse
1988,Sleepaway Camp II: Unhappy Campers,mare
1988,Slugs,health
1988,Some Girls,granny
1988,Sorority Babes in the Slimeball Bowl-O-Rama,sorority
1988,Spellbinder,solstice tomorrow
1988,Spellcaster,contest
1988,Spike of Bensonhurst,york
1988,"Splash, Too",family
1988,Split Decisions,york
1988,Stand and Deliver,school
1988,Stealing Home,baseball
1988,Stormy Monday,finney
1988,Sunset,alperin
1988,Sweet Hearts Dance,school sweetheart
1988,Switching Channels,news
1988,Talk Radio,radio
1988,Tapeheads,singer
1988,Tequila Sunrise,maguire
1988,They Live,alien
1988,A Time of Destiny,world
1988,Tin Toy,tinny
1988,Too Good to Be True,time
1988,Tougher Than Leather,york
1988,Track 29,childless wife
1988,Tucker: The Man and His Dream,design
1988,Twins,twin
1988,Two Moon Junction,drifter
1988,The Unbearable Lightness of Being,tereza
1988,Uninvited (1988 film),repute
1988,A Very Brady Christmas,family
1988,Vibes,group
1988,Vice Versa,department
1988,War Party,blackfeet
1988,War and Remembrance,pug
1988,Watchers,dog
1988,Waxwork,display
1988,Who Framed Roger Rabbit,toon
1988,Willow,madmartigan
1988,Willy the Sparrow,cipur
1988,Witchcraft,start
1988,Working Girl,trask
1988,World Gone Wild,water
1988,Young Guns,chavez
1989,The Abyss,ship
1989,After Midnight,class
1989,Alienator,kol
1989,All Dogs Go to Heaven,carface
1989,Always,dorinda
1989,American Ninja 3: Blood Hunt,guinea
1989,Arena,rogor
1989,Back to the Future Part II,doc
1989,"Bert Rigby, You're a Fool",wife
1989,Best of the Best,couzo
1989,Beverly Hills Brats,scooter
1989,The Big Picture,film
1989,Bill & Ted's Excellent Adventure,report
1989,Black Rain,sato
1989,Blaze,governor
1989,Blind Fury,slag
1989,Born on the Fourth of July,marine
2011,Bridesmaids,officer
1989,The 'Burbs,basement
1989,Cameron's Closet,taliaferro
1989,Cannibal Women in the Avocado Jungle of Death,avocado
1989,Casualties of War,eriksson
1989,Cat Chaser,moran
1989,Chances Are,bradlee
1989,Chattahoochee,foley
1989,Checking Out,death
1989,Cheetah,duma
1989,Cohen and Tate,cohen
1989,Cold Feet,marrying type
1989,Communion,strieber
1989,Cookie,protection
1989,Cousins,daughter
1989,Crimes and Misdemeanors,family
1989,Criminal Law,killer
1989,Cutting Class,class
1989,Cyborg,gibson
1989,Dad,quality
2012,Day One,mckenna
1989,Dead Bang,white supremacy
1989,Dead Calm,hughie
1989,The Dead Pit,pit
1989,Dead Poets Society,school
1989,DeepStar Six,mcbride
1989,Disorganized Crime,bank
1989,Do the Right Thing,mookie
1989,Dr. Caligari,mrs
1989,The Dream Team,patient
1989,Dream a Little Dream,dream
1989,Drugstore Cowboy,gentry
1989,A Dry White Season,police
1989,Eat a Bowl of Tea,bachelor
1989,Eddie and the Cruisers II: Eddie Lives!,band
1989,Edge of Sanity,hyde
1989,"Enemies, a Love Story",holocaust survivor
1989,The Evil Below,reef
1989,The Experts,taste
1989,The Fabulous Baker Boys,jazz
1989,Family Business,grandfather
1989,Farewell to the King,learoyd
1989,Fat Man and Little Boy,design
1989,Field of Dreams,baseball
1989,Fire and Rain,flight
1989,Flesh Gordon Meets the Cosmic Cheerleaders,presence
1989,Fletch Lives,farnsworth
1989,The Fly II,bartok
1989,Friday the 13th Part VIII: Jason Takes Manhattan,student
1989,Ghostbusters II,slime
1989,Ginger Ale Afternoon,wife
1989,Gleaming the Cube,vinh
1989,Going Overboard,worker
1989,Great Balls of Fire!,career
1989,Gross Anatomy,med student
1989,Halloween 5: The Revenge of Michael Myers,sheriff
1989,Harlem Nights,fight
1989,Heart of Dixie,ethnic strife
1989,Her Alibi,blackwood
1989,Hit List,witness
1989,Homer and Eddie,mentally challenged man traveling
1989,Homework,masumi
1989,"Honey, I Shrunk the Kids",antie
1989,How I Got into College,college
1989,Howling V: The Rebirth,tourist
1989,Identity Crisis,french fashion
1989,Immediate Family,year
1989,In Country,photographs
1989,Indiana Jones and the Last Crusade,tank
1989,An Innocent Man,scalise
1989,Intruder,meat
1989,Jacknife,sister
1989,The January Man,killer
1989,Johnny Handsome,face
1989,K-9,dooley
1989,Kamillions,creature
1989,"The Karate Kid, Part III",miyagi
1989,Kickboxer,fight
1989,Kill Me Again,death
1989,Kinjite: Forbidden Subjects,crowe
1989,Knick Knack,globe
1989,Last Exit to Brooklyn,union
1989,Lean on Me,student
1989,Let It Ride,trotter
1989,Lethal Weapon 2,consulate
1989,Leviathan,doc
1989,Limit Up,world
1989,Listen to Me,team
1989,Little Golden Book Land,friends race
1989,The Little Mermaid,triton
1989,Little Monsters,door
1989,Lock Up,time
1989,Lonesome Dove,river
1989,Look Who's Talking,home
1989,Lords of the Deep,creature
1989,Lost Angels,doolan
1989,Loverboy,college
1989,Major League,team
1989,The Mighty Quinn,miller
1989,Mike Hammer: Murder Takes All,hammer
1989,Miss Firecracker,elain
1989,Moontrap,mera
1989,Music Box,tibor
1989,My Name is Bill W.,market
1989,Mystery Train,story
1989,National Lampoon's Christmas Vacation,christmas
1989,New York Stories,mother
1989,Next of Kin,briar
1989,Night Game,seaver
1989,A Nightmare on Elm Street 5: The Dream Child,world
1989,No Holds Barred,brell
1993,Nowhere to Run,clydie
1989,Offerings,prank
1989,Old Gringo,bierce
2015,Out of the Dark,catalina
1989,The Package,hackman
1989,The Parent Trap III,date
